Country,Balance,Product,Year,Unit,Value
Lithuania,Net Electricity Production,Oil and Petroleum Products,2018,GWh,112.098
Lithuania,Net Electricity Production,Oil and Petroleum Products,2019,GWh,58.7508
Lithuania,Net Electricity Production,Oil and Petroleum Products,2020,GWh,113.87219999999999
Lithuania,Net Electricity Production,Oil and Petroleum Products,2021,GWh,86.9772
Lithuania,Net Electricity Production,Oil and Petroleum Products,2022,GWh,339.7352
Lithuania,Net Electricity Production,Oil and Petroleum Products,2023,GWh,167.3297
Lithuania,Net Electricity Production,Oil and Petroleum Products,2024,GWh,105.6025
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2013,GWh,23.38
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2014,GWh,38.909
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2015,GWh,55.961999999999996
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2016,GWh,93.065
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2017,GWh,73.4858
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2018,GWh,72.08709999999999
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2019,GWh,74.3715
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2020,GWh,124.5851
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2021,GWh,217.3972
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2022,GWh,221.8219
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2023,GWh,240.8965
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,2024,GWh,352.7239
Lithuania,Net Electricity Production,Other Renewables,2018,GWh,0.0
Lithuania,Net Electricity Production,Other Renewables,2019,GWh,0.0
Lithuania,Net Electricity Production,Other Renewables,2020,GWh,0.0
Lithuania,Net Electricity Production,Other Renewables,2021,GWh,0.0
Lithuania,Net Electricity Production,Solar,2012,GWh,2.316
Lithuania,Net Electricity Production,Solar,2013,GWh,44.78
Lithuania,Net Electricity Production,Solar,2014,GWh,72.983
Lithuania,Net Electricity Production,Solar,2015,GWh,73.315
Lithuania,Net Electricity Production,Solar,2016,GWh,66.48100000000001
Lithuania,Net Electricity Production,Solar,2017,GWh,66.9999
Lithuania,Net Electricity Production,Solar,2018,GWh,83.8001
Lithuania,Net Electricity Production,Solar,2019,GWh,84.0999
Lithuania,Net Electricity Production,Solar,2020,GWh,108.1998
Lithuania,Net Electricity Production,Solar,2021,GWh,152.7999
Lithuania,Net Electricity Production,Solar,2022,GWh,267.2437
Lithuania,Net Electricity Production,Solar,2023,GWh,279.8723
Lithuania,Net Electricity Production,Solar,2024,GWh,327.0523
Lithuania,Net Electricity Production,Wind,2010,GWh,222.99599999999998
Lithuania,Net Electricity Production,Wind,2011,GWh,473.0
Lithuania,Net Electricity Production,Wind,2012,GWh,537.0
Lithuania,Net Electricity Production,Wind,2013,GWh,600.0
Lithuania,Net Electricity Production,Wind,2014,GWh,636.001
Lithuania,Net Electricity Production,Wind,2015,GWh,805.999
Lithuania,Net Electricity Production,Wind,2016,GWh,1130.001
Lithuania,Net Electricity Production,Wind,2017,GWh,1356.1999
Lithuania,Net Electricity Production,Wind,2018,GWh,1137.5
Lithuania,Net Electricity Production,Wind,2019,GWh,1490.1
Lithuania,Net Electricity Production,Wind,2020,GWh,1543.4999
Lithuania,Net Electricity Production,Wind,2021,GWh,1354.2
Lithuania,Net Electricity Production,Wind,2022,GWh,1503.8998000000001
Lithuania,Net Electricity Production,Wind,2023,GWh,2492.8756
Lithuania,Net Electricity Production,Wind,2024,GWh,2910.5103
Luxembourg,Net Electricity Production,'Coal-Peat and Manufactured Gases',2010,GWh,0.0
Luxembourg,Net Electricity Production,'Coal-Peat and Manufactured Gases',2011,GWh,0.0
Luxembourg,Net Electricity Production,'Coal-Peat and Manufactured Gases',2012,GWh,0.0
Luxembourg,Net Electricity Production,'Coal-Peat and Manufactured Gases',2013,GWh,0.0
Luxembourg,Net Electricity Production,'Coal-Peat and Manufactured Gases',2018,GWh,0.0
Luxembourg,Net Electricity Production,'Coal-Peat and Manufactured Gases',2019,GWh,0.0
Luxembourg,Net Electricity Production,'Coal-Peat and Manufactured Gases',2020,GWh,0.0
Luxembourg,Net Electricity Production,'Coal-Peat and Manufactured Gases',2021,GWh,0.0
Luxembourg,Net Electricity Production,Combustible Renewables,2010,GWh,83.597
Luxembourg,Net Electricity Production,Combustible Renewables,2011,GWh,92.362
Luxembourg,Net Electricity Production,Combustible Renewables,2012,GWh,93.364
Luxembourg,Net Electricity Production,Combustible Renewables,2013,GWh,93.264
Luxembourg,Net Electricity Production,Combustible Renewables,2014,GWh,114.041
Luxembourg,Net Electricity Production,Combustible Renewables,2015,GWh,123.89
Luxembourg,Net Electricity Production,Combustible Renewables,2016,GWh,134.601
Luxembourg,Net Electricity Production,Combustible Renewables,2017,GWh,164.2839
Luxembourg,Net Electricity Production,Combustible Renewables,2018,GWh,208.5947
Luxembourg,Net Electricity Production,Combustible Renewables,2019,GWh,268.2822
Luxembourg,Net Electricity Production,Combustible Renewables,2020,GWh,360.9363
Luxembourg,Net Electricity Production,Combustible Renewables,2021,GWh,376.6628
Luxembourg,Net Electricity Production,Combustible Renewables,2022,GWh,352.843
Luxembourg,Net Electricity Production,Combustible Renewables,2023,GWh,203.1192
Luxembourg,Net Electricity Production,Combustible Renewables,2024,GWh,305.2146
Luxembourg,Net Electricity Production,Geothermal,2010,GWh,0.0
Luxembourg,Net Electricity Production,Geothermal,2011,GWh,0.0
Luxembourg,Net Electricity Production,Geothermal,2012,GWh,0.0
Luxembourg,Net Electricity Production,Geothermal,2013,GWh,0.0
Luxembourg,Net Electricity Production,Geothermal,2014,GWh,0.0
Luxembourg,Net Electricity Production,Geothermal,2015,GWh,0.0
Luxembourg,Net Electricity Production,Geothermal,2018,GWh,0.0
Luxembourg,Net Electricity Production,Geothermal,2019,GWh,0.0
Luxembourg,Net Electricity Production,Geothermal,2020,GWh,0.0
Luxembourg,Net Electricity Production,Geothermal,2021,GWh,0.0
Luxembourg,Net Electricity Production,Hydro,2010,GWh,1457.23
Luxembourg,Net Electricity Production,Hydro,2011,GWh,1124.7549999999999
Luxembourg,Net Electricity Production,Hydro,2012,GWh,1146.805
Luxembourg,Net Electricity Production,Hydro,2013,GWh,1145.217
Luxembourg,Net Electricity Production,Hydro,2014,GWh,1157.878
Luxembourg,Net Electricity Production,Hydro,2015,GWh,1519.298
Luxembourg,Net Electricity Production,Hydro,2016,GWh,1516.352
Luxembourg,Net Electricity Production,Hydro,2017,GWh,1411.286
Luxembourg,Net Electricity Production,Hydro,2018,GWh,1326.585
Luxembourg,Net Electricity Production,Hydro,2019,GWh,937.629
Luxembourg,Net Electricity Production,Hydro,2020,GWh,1084.4269
Luxembourg,Net Electricity Production,Hydro,2021,GWh,1072.709
Luxembourg,Net Electricity Production,Hydro,2022,GWh,1113.93
Luxembourg,Net Electricity Production,Hydro,2023,GWh,1226.32
Luxembourg,Net Electricity Production,Hydro,2024,GWh,1296.8549
Luxembourg,Net Electricity Production,Natural Gas,2010,GWh,2897.188
Luxembourg,Net Electricity Production,Natural Gas,2011,GWh,2324.994
Luxembourg,Net Electricity Production,Natural Gas,2012,GWh,2371.294
Luxembourg,Net Electricity Production,Natural Gas,2013,GWh,1406.564
Luxembourg,Net Electricity Production,Natural Gas,2014,GWh,1436.172
Luxembourg,Net Electricity Production,Natural Gas,2015,GWh,823.751
Luxembourg,Net Electricity Production,Natural Gas,2016,GWh,247.8853
Luxembourg,Net Electricity Production,Natural Gas,2017,GWh,211.6834
Luxembourg,Net Electricity Production,Natural Gas,2018,GWh,187.5585
Luxembourg,Net Electricity Production,Natural Gas,2019,GWh,184.58429999999998
Luxembourg,Net Electricity Production,Natural Gas,2020,GWh,178.4322
Luxembourg,Net Electricity Production,Natural Gas,2021,GWh,167.8384
Luxembourg,Net Electricity Production,Natural Gas,2022,GWh,97.2479
Luxembourg,Net Electricity Production,Natural Gas,2023,GWh,76.5146
Luxembourg,Net Electricity Production,Natural Gas,2024,GWh,50.6007
Luxembourg,Net Electricity Production,Not Specified,2018,GWh,0.0
Luxembourg,Net Electricity Production,Not Specified,2019,GWh,0.0
Luxembourg,Net Electricity Production,Not Specified,2020,GWh,0.0
Luxembourg,Net Electricity Production,Not Specified,2021,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2010,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2011,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2012,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2013,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2014,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2017,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2018,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2019,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2020,GWh,0.0
Luxembourg,Net Electricity Production,Nuclear,2021,GWh,0.0
Luxembourg,Net Electricity Production,Oil and Petroleum Products,2010,GWh,0.528
Luxembourg,Net Electricity Production,Oil and Petroleum Products,2011,GWh,0.482
Luxembourg,Net Electricity Production,Oil and Petroleum Products,2012,GWh,0.497
Luxembourg,Net Electricity Production,Oil and Petroleum Products,2013,GWh,0.257
Luxembourg,Net Electricity Production,Oil and Petroleum Products,2018,GWh,0.0
Luxembourg,Net Electricity Production,Oil and Petroleum Products,2019,GWh,0.0
Luxembourg,Net Electricity Production,Oil and Petroleum Products,2020,GWh,0.0
Luxembourg,Net Electricity Production,Oil and Petroleum Products,2021,GWh,0.0
Luxembourg,Net Electricity Production,Oil and Petroleum Products,2022,GWh,0.0
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2010,GWh,46.077
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2011,GWh,61.577
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2012,GWh,59.181
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2013,GWh,58.302
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2014,GWh,54.897
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2015,GWh,65.052
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2016,GWh,66.7718
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2017,GWh,73.994
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2018,GWh,73.9184
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2019,GWh,74.9635
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2020,GWh,69.2699
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2021,GWh,67.9158
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2022,GWh,67.32130000000001
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2023,GWh,55.047599999999996
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,2024,GWh,66.943
Luxembourg,Net Electricity Production,Other Renewables,2018,GWh,0.0
Luxembourg,Net Electricity Production,Other Renewables,2019,GWh,0.0
Luxembourg,Net Electricity Production,Other Renewables,2020,GWh,0.0
Luxembourg,Net Electricity Production,Other Renewables,2021,GWh,0.0
Luxembourg,Net Electricity Production,Solar,2010,GWh,21.147
Luxembourg,Net Electricity Production,Solar,2011,GWh,25.745
Luxembourg,Net Electricity Production,Solar,2012,GWh,38.277
Luxembourg,Net Electricity Production,Solar,2013,GWh,73.73700000000001
Luxembourg,Net Electricity Production,Solar,2014,GWh,94.741
Luxembourg,Net Electricity Production,Solar,2015,GWh,103.721
Luxembourg,Net Electricity Production,Solar,2016,GWh,100.288
Luxembourg,Net Electricity Production,Solar,2017,GWh,108.4631
Luxembourg,Net Electricity Production,Solar,2018,GWh,118.7251
Luxembourg,Net Electricity Production,Solar,2019,GWh,130.385
Luxembourg,Net Electricity Production,Solar,2020,GWh,161.261
Luxembourg,Net Electricity Production,Solar,2021,GWh,180.187
Luxembourg,Net Electricity Production,Solar,2022,GWh,276.2681
Luxembourg,Net Electricity Production,Solar,2023,GWh,301.3478
Luxembourg,Net Electricity Production,Solar,2024,GWh,401.146
Luxembourg,Net Electricity Production,Wind,2010,GWh,55.086000000000006
Luxembourg,Net Electricity Production,Wind,2011,GWh,64.05199999999999
Luxembourg,Net Electricity Production,Wind,2012,GWh,77.468
Luxembourg,Net Electricity Production,Wind,2013,GWh,83.02799999999999
Luxembourg,Net Electricity Production,Wind,2014,GWh,79.878
Luxembourg,Net Electricity Production,Wind,2015,GWh,101.85
Luxembourg,Net Electricity Production,Wind,2016,GWh,101.486
Luxembourg,Net Electricity Production,Wind,2017,GWh,234.823
Luxembourg,Net Electricity Production,Wind,2018,GWh,254.575
Luxembourg,Net Electricity Production,Wind,2019,GWh,281.283
Luxembourg,Net Electricity Production,Wind,2020,GWh,351.135
Luxembourg,Net Electricity Production,Wind,2021,GWh,314.31309999999996
Luxembourg,Net Electricity Production,Wind,2022,GWh,312.2211
Luxembourg,Net Electricity Production,Wind,2023,GWh,450.227
Luxembourg,Net Electricity Production,Wind,2024,GWh,379.2352
Malta,Net Electricity Production,'Coal-Peat and Manufactured Gases',2018,GWh,0.0
Malta,Net Electricity Production,'Coal-Peat and Manufactured Gases',2019,GWh,0.0
Malta,Net Electricity Production,'Coal-Peat and Manufactured Gases',2020,GWh,0.0
Malta,Net Electricity Production,'Coal-Peat and Manufactured Gases',2021,GWh,0.0
Malta,Net Electricity Production,Combustible Renewables,2015,GWh,6.628
Malta,Net Electricity Production,Combustible Renewables,2016,GWh,7.7313
Malta,Net Electricity Production,Combustible Renewables,2017,GWh,9.415000000000001
Malta,Net Electricity Production,Combustible Renewables,2018,GWh,8.7025
Malta,Net Electricity Production,Combustible Renewables,2019,GWh,6.1998
Malta,Net Electricity Production,Combustible Renewables,2020,GWh,5.6977
Malta,Net Electricity Production,Combustible Renewables,2021,GWh,7.0314
Malta,Net Electricity Production,Combustible Renewables,2022,GWh,7.1979
Malta,Net Electricity Production,Combustible Renewables,2023,GWh,7.4378
Malta,Net Electricity Production,Combustible Renewables,2024,GWh,6.269
Malta,Net Electricity Production,Geothermal,2018,GWh,0.0
Malta,Net Electricity Production,Geothermal,2019,GWh,0.0
Malta,Net Electricity Production,Geothermal,2020,GWh,0.0
Malta,Net Electricity Production,Geothermal,2021,GWh,0.0
Malta,Net Electricity Production,Hydro,2018,GWh,0.0
Malta,Net Electricity Production,Hydro,2019,GWh,0.0
Malta,Net Electricity Production,Hydro,2020,GWh,0.0
Malta,Net Electricity Production,Hydro,2021,GWh,0.0
Malta,Net Electricity Production,Hydro,2022,GWh,0.0
Malta,Net Electricity Production,Natural Gas,2017,GWh,1243.958
Malta,Net Electricity Production,Natural Gas,2018,GWh,1695.9374
Malta,Net Electricity Production,Natural Gas,2019,GWh,1770.3623
Malta,Net Electricity Production,Natural Gas,2020,GWh,1780.4714
Malta,Net Electricity Production,Natural Gas,2021,GWh,1853.8071
Malta,Net Electricity Production,Natural Gas,2022,GWh,1888.561
Malta,Net Electricity Production,Natural Gas,2023,GWh,1958.7415
Malta,Net Electricity Production,Natural Gas,2024,GWh,1652.0815
Malta,Net Electricity Production,Not Specified,2018,GWh,0.0
Malta,Net Electricity Production,Not Specified,2019,GWh,0.0
Malta,Net Electricity Production,Not Specified,2020,GWh,0.0
Malta,Net Electricity Production,Not Specified,2021,GWh,0.0
Malta,Net Electricity Production,Nuclear,2018,GWh,0.0
Malta,Net Electricity Production,Nuclear,2019,GWh,0.0
Malta,Net Electricity Production,Nuclear,2020,GWh,0.0
Malta,Net Electricity Production,Nuclear,2021,GWh,0.0
Malta,Net Electricity Production,Oil and Petroleum Products,2015,GWh,1139.372
Malta,Net Electricity Production,Oil and Petroleum Products,2016,GWh,670.8678
Malta,Net Electricity Production,Oil and Petroleum Products,2017,GWh,186.824
Malta,Net Electricity Production,Oil and Petroleum Products,2018,GWh,17.5914
Malta,Net Electricity Production,Oil and Petroleum Products,2019,GWh,29.2001
Malta,Net Electricity Production,Oil and Petroleum Products,2020,GWh,57.7329
Malta,Net Electricity Production,Oil and Petroleum Products,2021,GWh,43.617599999999996
Malta,Net Electricity Production,Oil and Petroleum Products,2022,GWh,56.33
Malta,Net Electricity Production,Oil and Petroleum Products,2023,GWh,16.5255
Malta,Net Electricity Production,Oil and Petroleum Products,2024,GWh,7.442100000000001
Malta,Net Electricity Production,Other Combustible Non-Renewables,2018,GWh,0.0
Malta,Net Electricity Production,Other Combustible Non-Renewables,2019,GWh,0.0
Malta,Net Electricity Production,Other Combustible Non-Renewables,2020,GWh,0.0
Malta,Net Electricity Production,Other Combustible Non-Renewables,2021,GWh,0.0
Malta,Net Electricity Production,Other Renewables,2018,GWh,0.0
Malta,Net Electricity Production,Other Renewables,2019,GWh,0.0
Malta,Net Electricity Production,Other Renewables,2020,GWh,0.0
Malta,Net Electricity Production,Other Renewables,2021,GWh,0.0
Malta,Net Electricity Production,Solar,2015,GWh,94.99
Malta,Net Electricity Production,Solar,2016,GWh,127.885
Malta,Net Electricity Production,Solar,2017,GWh,162.261
Malta,Net Electricity Production,Solar,2018,GWh,189.9812
Malta,Net Electricity Production,Solar,2019,GWh,195.3859
Malta,Net Electricity Production,Solar,2020,GWh,236.8659
Malta,Net Electricity Production,Solar,2021,GWh,255.77
Malta,Net Electricity Production,Solar,2022,GWh,289.5121
Malta,Net Electricity Production,Solar,2023,GWh,289.5119
Malta,Net Electricity Production,Solar,2024,GWh,278.4088
Malta,Net Electricity Production,Wind,2018,GWh,0.0
Malta,Net Electricity Production,Wind,2019,GWh,0.0
Malta,Net Electricity Production,Wind,2020,GWh,0.0
Malta,Net Electricity Production,Wind,2021,GWh,0.0
Malta,Net Electricity Production,Wind,2022,GWh,0.0
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2010,GWh,30799.502
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2011,GWh,30821.156
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2012,GWh,31255.364
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2013,GWh,30769.393
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2014,GWh,32420.818
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2015,GWh,32243.757
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2016,GWh,32524.4786
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2017,GWh,29660.6836
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2018,GWh,26309.3237
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2019,GWh,25473.8986
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2020,GWh,17059.3797
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2021,GWh,16892.4097
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2022,GWh,22891.678499999998
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2023,GWh,22219.8427
Mexico,Net Electricity Production,'Coal-Peat and Manufactured Gases',2024,GWh,18660.5171
Mexico,Net Electricity Production,Combustible Renewables,2010,GWh,694.951
Mexico,Net Electricity Production,Combustible Renewables,2011,GWh,578.076
Mexico,Net Electricity Production,Combustible Renewables,2012,GWh,827.28
Mexico,Net Electricity Production,Combustible Renewables,2013,GWh,1135.882
Mexico,Net Electricity Production,Combustible Renewables,2014,GWh,1295.342
Mexico,Net Electricity Production,Combustible Renewables,2015,GWh,1278.988
Mexico,Net Electricity Production,Combustible Renewables,2016,GWh,1373.902
Mexico,Net Electricity Production,Combustible Renewables,2017,GWh,1954.2011
Mexico,Net Electricity Production,Combustible Renewables,2018,GWh,2189.0714
Mexico,Net Electricity Production,Combustible Renewables,2019,GWh,2063.3308
Mexico,Net Electricity Production,Combustible Renewables,2020,GWh,2011.8398000000002
Mexico,Net Electricity Production,Combustible Renewables,2021,GWh,1650.1759
Mexico,Net Electricity Production,Combustible Renewables,2022,GWh,1403.0093
Mexico,Net Electricity Production,Combustible Renewables,2023,GWh,1908.701
Mexico,Net Electricity Production,Combustible Renewables,2024,GWh,1599.2634
Mexico,Net Electricity Production,Geothermal,2010,GWh,6294.0
Mexico,Net Electricity Production,Geothermal,2011,GWh,6192.001
Mexico,Net Electricity Production,Geothermal,2012,GWh,5511.0
Mexico,Net Electricity Production,Geothermal,2013,GWh,5761.999
Mexico,Net Electricity Production,Geothermal,2014,GWh,5702.001
Mexico,Net Electricity Production,Geothermal,2015,GWh,5995.001
Mexico,Net Electricity Production,Geothermal,2016,GWh,5822.0
Mexico,Net Electricity Production,Geothermal,2017,GWh,6661.9998000000005
Mexico,Net Electricity Production,Geothermal,2018,GWh,5089.9999
Mexico,Net Electricity Production,Geothermal,2019,GWh,5061.0001
Mexico,Net Electricity Production,Geothermal,2020,GWh,5031.0001
Mexico,Net Electricity Production,Geothermal,2021,GWh,4345.0001
Mexico,Net Electricity Production,Geothermal,2022,GWh,4412.9999
Mexico,Net Electricity Production,Geothermal,2023,GWh,4203.8301
Mexico,Net Electricity Production,Geothermal,2024,GWh,3300.1878
Mexico,Net Electricity Production,Hydro,2010,GWh,36790.001000000004
Mexico,Net Electricity Production,Hydro,2011,GWh,35927.601
Mexico,Net Electricity Production,Hydro,2012,GWh,31586.953999999998
Mexico,Net Electricity Production,Hydro,2013,GWh,27722.002
Mexico,Net Electricity Production,Hydro,2014,GWh,38549.0
Mexico,Net Electricity Production,Hydro,2015,GWh,30614.001
Mexico,Net Electricity Production,Hydro,2016,GWh,29743.9999
Mexico,Net Electricity Production,Hydro,2017,GWh,31739.0
Mexico,Net Electricity Production,Hydro,2018,GWh,32326.0
Mexico,Net Electricity Production,Hydro,2019,GWh,23537.0002
Mexico,Net Electricity Production,Hydro,2020,GWh,26615.0001
Mexico,Net Electricity Production,Hydro,2021,GWh,34477.9999
Mexico,Net Electricity Production,Hydro,2022,GWh,35558.9999
Mexico,Net Electricity Production,Hydro,2023,GWh,19408.6219
Mexico,Net Electricity Production,Hydro,2024,GWh,21378.302499999998
Mexico,Net Electricity Production,Natural Gas,2010,GWh,140243.538
Mexico,Net Electricity Production,Natural Gas,2011,GWh,150184.195
Mexico,Net Electricity Production,Natural Gas,2012,GWh,151429.021
Mexico,Net Electricity Production,Natural Gas,2013,GWh,159583.967
Mexico,Net Electricity Production,Natural Gas,2014,GWh,164550.891
Mexico,Net Electricity Production,Natural Gas,2015,GWh,177633.455
Mexico,Net Electricity Production,Natural Gas,2016,GWh,181940.5924
Mexico,Net Electricity Production,Natural Gas,2017,GWh,181485.0264
Mexico,Net Electricity Production,Natural Gas,2018,GWh,195418.9433
Mexico,Net Electricity Production,Natural Gas,2019,GWh,189443.9784
Mexico,Net Electricity Production,Natural Gas,2020,GWh,176636.1928
Mexico,Net Electricity Production,Natural Gas,2021,GWh,219189.0268
Mexico,Net Electricity Production,Natural Gas,2022,GWh,177082.3547
Mexico,Net Electricity Production,Natural Gas,2023,GWh,206493.489
Mexico,Net Electricity Production,Natural Gas,2024,GWh,199313.2862
Mexico,Net Electricity Production,Not Specified,2010,GWh,0.0
Mexico,Net Electricity Production,Not Specified,2011,GWh,0.0
Mexico,Net Electricity Production,Not Specified,2012,GWh,0.0
Mexico,Net Electricity Production,Not Specified,2013,GWh,0.0
Mexico,Net Electricity Production,Not Specified,2014,GWh,0.0
Mexico,Net Electricity Production,Not Specified,2015,GWh,0.0
Mexico,Net Electricity Production,Not Specified,2018,GWh,11699.0004
Mexico,Net Electricity Production,Not Specified,2019,GWh,12854.0004
Mexico,Net Electricity Production,Not Specified,2020,GWh,0.0
Mexico,Net Electricity Production,Not Specified,2021,GWh,1977.0
Mexico,Net Electricity Production,Not Specified,2022,GWh,14789.0004
Mexico,Net Electricity Production,Not Specified,2023,GWh,14899.253999999999
Mexico,Net Electricity Production,Not Specified,2024,GWh,13657.6495
Mexico,Net Electricity Production,Nuclear,2010,GWh,5661.0
Mexico,Net Electricity Production,Nuclear,2011,GWh,9662.999
Mexico,Net Electricity Production,Nuclear,2012,GWh,8409.0
Mexico,Net Electricity Production,Nuclear,2013,GWh,11377.001
Mexico,Net Electricity Production,Nuclear,2014,GWh,9303.0
Mexico,Net Electricity Production,Nuclear,2015,GWh,11177.001
Mexico,Net Electricity Production,Nuclear,2016,GWh,10272.0
Mexico,Net Electricity Production,Nuclear,2017,GWh,10572.0001
Mexico,Net Electricity Production,Nuclear,2018,GWh,13317.0
Mexico,Net Electricity Production,Nuclear,2019,GWh,10881.0
Mexico,Net Electricity Production,Nuclear,2020,GWh,10864.2699
Mexico,Net Electricity Production,Nuclear,2021,GWh,11605.0002
Mexico,Net Electricity Production,Nuclear,2022,GWh,10538.9999
Mexico,Net Electricity Production,Nuclear,2023,GWh,12030.9726
Mexico,Net Electricity Production,Nuclear,2024,GWh,10780.66
Mexico,Net Electricity Production,Oil and Petroleum Products,2010,GWh,42539.412
Mexico,Net Electricity Production,Oil and Petroleum Products,2011,GWh,44965.322
Mexico,Net Electricity Production,Oil and Petroleum Products,2012,GWh,51406.919
Mexico,Net Electricity Production,Oil and Petroleum Products,2013,GWh,46329.309
Mexico,Net Electricity Production,Oil and Petroleum Products,2014,GWh,31583.529000000002
Mexico,Net Electricity Production,Oil and Petroleum Products,2015,GWh,30115.981
Mexico,Net Electricity Production,Oil and Petroleum Products,2016,GWh,32105.2151
Mexico,Net Electricity Production,Oil and Petroleum Products,2017,GWh,36770.7517
Mexico,Net Electricity Production,Oil and Petroleum Products,2018,GWh,45463.6985
Mexico,Net Electricity Production,Oil and Petroleum Products,2019,GWh,45122.613900000004
Mexico,Net Electricity Production,Oil and Petroleum Products,2020,GWh,45260.5011
Mexico,Net Electricity Production,Oil and Petroleum Products,2021,GWh,50988.1744
Mexico,Net Electricity Production,Oil and Petroleum Products,2022,GWh,23446.2247
Mexico,Net Electricity Production,Oil and Petroleum Products,2023,GWh,22242.8308
Mexico,Net Electricity Production,Oil and Petroleum Products,2024,GWh,21469.4018
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2010,GWh,45.599000000000004
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2011,GWh,89.268
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2012,GWh,243.132
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2013,GWh,136.451
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2014,GWh,73.419
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2015,GWh,26.817999999999998
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2016,GWh,68.714
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2017,GWh,112.33709999999999
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2018,GWh,132.9629
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2019,GWh,143.178
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2020,GWh,162.0867
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2021,GWh,1094.2133
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2022,GWh,28.5164
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2023,GWh,199.6151
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2024,GWh,192.674
Mexico,Net Electricity Production,Other Renewables,2018,GWh,0.0
Mexico,Net Electricity Production,Other Renewables,2019,GWh,0.0
Mexico,Net Electricity Production,Other Renewables,2020,GWh,0.0
Mexico,Net Electricity Production,Other Renewables,2021,GWh,0.0
Mexico,Net Electricity Production,Solar,2010,GWh,30.999
Mexico,Net Electricity Production,Solar,2011,GWh,40.998
Mexico,Net Electricity Production,Solar,2012,GWh,68.999
Mexico,Net Electricity Production,Solar,2013,GWh,106.491
Mexico,Net Electricity Production,Solar,2014,GWh,220.736
